Data;DTP - 01 ano(1º REF);Poliomielite(VOP/VIP)(1ºREF);FA(< 1 ano);Varicela;Tríplice Viral - D1;Rotavírus Humano;Pneumocóccica(1 ano);Menigocócica Conj.C(< 1 ano);Pentavalente (< 1 ano);Tríplice Viral - D2;Hepatite A;Pneumocóccica(<1 ano);BCG;Menigocócica Conj.C(1 ano);Poliomielite(< 1 ano);População;Região
01/07/2021;82,83;83,39;68,4;77,99;89,33;85,7;65,54;83,28;73,25;63,45;91,54;87,35;70,72;83,61;73,47;10894;315 - AMFRI - ITAJAI
01/10/2018;109,81;91,98;65,94;120,57;86,04;103,58;85,19;99,34;105,85;123,11;105,85;106,98;102,45;95,38;100,19;4240;323 - AMURES - LAGES
01/10/2021;88,58;88,58;83,79;107,13;113,12;87,98;95,76;107,13;82,59;65,84;83,19;91,57;85,59;90,97;82;2005;311 - AMAUC - CONCORDIA
01/12/2019;10,89;56,93;59,41;70,54;53,47;76,49;58,91;73,51;24,5;71,04;63,12;79,7;71,29;53,96;78,22;4848;322 - AMUREL - TUBARAO
01/12/2022;62,02;56,6;33,42;64,12;49,37;65,93;29,8;73,76;62,62;58,71;56,9;68,34;49,67;47,57;62,32;3986;323 - AMURES - LAGES
01/10/2022;90,94;88,56;82,62;87,96;83,21;106,39;73,11;93,31;89,15;61,81;84,99;108,77;79,64;63,6;89,75;2019;311 - AMAUC - CONCORDIA
01/12/2021;54,95;54,05;45,65;54,65;63,06;64,56;42,34;77,48;70,57;36,94;55,86;69,07;40,54;52,85;69,37;3996;323 - AMURES - LAGES
01/11/2017;93,24;92,6;1,92;106,7;80,43;113,11;84,91;117,92;101,58;101,26;91,64;105,42;95,17;87,48;101,9;3745;312 - AMAVI - RIO DO SUL
01/01/2017;69,53;74,42;0,54;95,34;102,13;102,94;107,83;110,82;108,65;97,24;81,76;107,83;92,89;93,16;104,3;4418;322 - AMUREL - TUBARAO
01/12/2020;39,51;48,6;38,37;58,27;59,69;73,61;41,78;65,94;70,77;55,71;55,99;75,89;67,93;56,56;68,5;4222;323 - AMURES - LAGES
01/05/2022;40,45;58,4;29,81;55,44;61,02;90,14;67,82;92,92;72,88;27,02;65,38;92,23;132,67;73,22;77,41;6883;318 - AMOSC - CHAPECO
01/11/2018;97,53;84,26;94,75;105,25;93,52;95,37;93,21;131,17;111,73;106,17;95,99;99,38;94,75;101,23;108,33;3888;312 - AMAVI - RIO DO SUL
01/01/2018;89,56;86,16;25,33;94,52;120,1;114,88;113,05;117,23;130,03;95,3;96,08;115,93;126,89;110,44;127,42;4596;322 - AMUREL - TUBARAO
01/03/2023;82,57;89,01;99,73;97,59;114,75;90,62;98,12;97,05;98,66;68,63;90,08;90,08;97,59;94,37;99,2;2238;313 - AMEOSC - SAO MIGUEL DO OESTE
01/01/2022;62,22;64,37;70,59;68,01;70,59;78,74;57,72;74,66;79,17;62,22;69,94;81,1;93,12;55,78;75,95;5593;320 - AMREC - CRICIUMA
01/07/2022;53,98;57,98;85,29;86,69;123,62;88,42;95,01;101,38;87,13;81,51;90,04;92,31;129,01;63,7;90,9;11115;315 - AMFRI - ITAJAI
01/11/2019;12,05;75;100,6;95,78;87,65;93,98;82,53;106,02;64,46;95,78;90,66;94,88;79,22;84,34;100,9;3984;312 - AMAVI - RIO DO SUL
01/05/2021;67,51;64,71;68,91;54,39;81,5;79,58;66,46;81,85;82,03;47,22;73,63;81,68;99,34;73,98;77,31;6861;318 - AMOSC - CHAPECO
01/09/2020;63,1;76,83;62,99;64,45;88,19;87,4;64,79;87,18;71,65;52,19;85,26;92,69;104,95;86,39;86,73;10668;315 - AMFRI - ITAJAI
01/01/2015;101,9;101,35;0,27;118,93;91,46;131,29;90,09;129,64;127,99;116,73;100,25;134,86;149,14;92,56;126,89;4369;322 - AMUREL - TUBARAO
01/09/2016;77,86;265,23;151,79;101,19;81,09;119,45;81,32;128,46;124,3;102,12;89,64;125,22;101,66;86,64;122,68;5194;319 - AMPLA - MAFRA
01/03/2022;69,23;70,88;117,03;78,57;86,81;98,9;91,21;90,11;119,78;61,54;69,78;103,3;79,12;93,41;119,78;2184;313 - AMEOSC - SAO MIGUEL DO OESTE
01/08/2019;42,69;90,18;82,36;105,21;101;103,41;94,99;91,98;10,82;105,21;109,42;105,21;94,39;102,81;99,2;1996;311 - AMAUC - CONCORDIA
01/01/2023;74,05;81,13;108,6;89,07;91,43;103,67;80,7;103,88;114,18;87,35;91,86;108,17;78,98;75,76;116,54;5591;320 - AMREC - CRICIUMA
01/05/2020;82,94;73,87;88,02;88,02;94,01;91,65;100,36;96,19;95,83;96,55;86,39;94,01;104,36;101,63;93,65;6612;318 - AMOSC - CHAPECO
01/01/2016;78,5;64,37;0;79,04;107,83;122,23;106,47;113,26;116,52;79,31;28,25;130,1;133,36;104,57;100,5;4418;322 - AMUREL - TUBARAO
01/09/2021;71,71;72,48;70,17;74,13;81,51;88,34;57,5;86,91;86,58;60,03;79,2;92,53;52,98;79,09;86,8;10894;315 - AMFRI - ITAJAI
01/09/2015;52,37;38,39;52,13;50,24;63,03;81,28;59;75,36;67,77;54,03;70,14;68,25;77,01;58,77;60,66;5064;319 - AMPLA - MAFRA
01/03/2021;106,28;96,67;91,61;103,25;97,17;94,14;96,16;90,09;96,16;99,7;98,19;93,13;74,91;97,68;95,15;2371;313 - AMEOSC - SAO MIGUEL DO OESTE
01/08/2018;167,79;148,54;94,9;147,85;143,72;112,78;120,34;123,09;142,35;184,3;165,04;118,28;101,09;116,22;123,09;1745;311 - AMAUC - CONCORDIA
01/09/2020;97,03;82,87;98,6;100,17;96,5;99,13;102,27;97,03;94,93;86,54;99,13;102,27;59,79;101,75;94,41;2288;313 - AMEOSC - SAO MIGUEL DO OESTE
01/06/2016;69,06;0;93,32;98,17;79,33;92,75;80,19;103,88;83,9;98,74;94,46;99,31;99,6;84,19;81,62;4205;310 - AMARP - VIDEIRA
01/01/2020;209,43;96,26;143,69;106,83;103,54;104,72;95,32;114,58;135,24;110,35;104,48;103,31;98,14;105,65;110,82;5111;319 - AMPLA - MAFRA
01/09/2018;83,17;71,46;72,39;107,77;56,93;81,06;67,24;99,34;81,06;109,41;80,12;81,53;97,7;71,22;81,3;5122;319 - AMPLA - MAFRA
01/09/2016;86,94;73,67;1,36;95,33;97,08;141,43;97,96;150,14;147,18;95,57;92,05;150,62;108,35;95,41;143,03;15018;326 - GRANFPOLIS - FPOLIS
01/07/2020;86,45;93,98;85,19;88,12;89,38;98,59;97,12;98,38;91,47;90,63;100,26;105,49;123,29;89,8;89,38;5733;320 - AMREC - CRICIUMA
01/08/2017;96,29;81,68;76,37;94,96;90,98;67,07;80,35;106,25;85;95,63;97,62;120,2;110,24;85,67;111,57;1807;311 - AMAUC - CONCORDIA
01/06/2017;87,04;85,9;63,35;98,45;95,32;98,17;84,19;94,46;8,85;99,31;92,18;101,31;109,3;88,47;77,34;4205;310 - AMARP - VIDEIRA
01/12/2022;85,59;77,86;82,62;84,4;86,78;92,12;74,29;87,37;102,82;71,92;76,67;100,45;97,47;69,54;101,63;2019;311 - AMAUC - CONCORDIA
01/09/2017;42,28;88,49;120,37;92,18;88,49;179,28;84,1;147,86;122,22;93,34;97,27;149,48;87,79;90,34;124,3;5194;319 - AMPLA - MAFRA
01/09/2015;66,26;58,65;0,33;62,29;73,37;87,93;74,12;87,02;77,42;63,94;75,6;80,4;111,42;71,97;69,81;14507;326 - GRANFPOLIS - FPOLIS
01/02/2022;72,32;72,89;69,72;70,73;88,73;66,89;85,67;82,62;76,39;67,91;77,19;70,4;92,12;83,64;75,94;10603;321 - AMUNESC - JOINVILLE
01/08/2016;118,21;0;86,33;119,54;87,66;109,57;80,35;106,92;105,59;118,21;113,56;108,25;112,23;79,03;102,93;1807;311 - AMAUC - CONCORDIA
01/12/2021;77,81;79;74,81;82;98,15;83,19;87,38;91,57;87,38;47,88;78,4;82,59;77,21;82,59;86,78;2005;311 - AMAUC - CONCORDIA
01/04/2019;70,45;83,5;108,43;87,27;103,5;102,34;95,1;100,31;82,34;87,56;84,95;111,62;98,28;102,05;84,66;4139;310 - AMARP - VIDEIRA
01/06/2019;67,19;70,42;97,55;70,42;81,08;110,15;78,49;99,49;93,03;70,74;69,13;116,61;85,28;101,1;92,71;3715;325 - AMVALI - JARAGUA DO SUL
01/04/2020;85,63;66,86;74,43;69,12;71,61;100,79;60,52;86,43;89,48;70,36;70,25;102,26;111,88;69,57;91,4;10608;321 - AMUNESC - JOINVILLE
01/09/2018;33,19;43,48;29,88;47,86;48,48;77,59;41,79;52,78;73,91;50,4;41,56;61,38;46,86;40,33;71,37;15620;326 - GRANFPOLIS - FPOLIS
01/08/2015;60,18;49,31;50,76;48,58;66,71;79,76;63,08;100,06;65,26;48,58;76,86;72,51;108,04;62,36;77,58;1655;311 - AMAUC - CONCORDIA
01/06/2015;97,33;102,15;73,49;43,98;105,84;118,33;106,98;112,08;117,76;44,83;105,27;113,79;128,54;114,92;90,23;4229;310 - AMARP - VIDEIRA
01/12/2020;73,95;67,94;75,15;85,97;71,54;87,78;69,14;99,8;133,47;79,36;77,56;87,78;111,22;61,92;104,61;1996;311 - AMAUC - CONCORDIA
01/02/2023;72,56;71,25;83,03;66,61;90,88;71,61;85,17;84,69;82,08;64,35;77,8;76,37;98,61;81,84;82,67;10088;321 - AMUNESC - JOINVILLE
01/04/2018;82,66;85,18;86,85;89,09;100,81;93;94,39;84,62;128,18;89,09;86,29;93;86,01;94,95;87,13;4297;310 - AMARP - VIDEIRA
01/09/2019;16,67;88,75;87,58;95,56;115,52;101,19;112,23;103,78;23,01;96,03;100,49;101,9;100,02;108,71;101,19;5111;319 - AMPLA - MAFRA
01/09/2017;63,2;91,33;0,72;40,67;98,28;191,53;50,34;145,9;109,71;44,59;52,58;114,1;23,73;84,94;136;15018;326 - GRANFPOLIS - FPOLIS
01/02/2020;136,34;95,98;90,57;117,15;110,75;71,37;105,82;84,17;68,91;115,18;85,64;72,85;87,12;97,95;68,91;2438;309 - AMAI - XANXERE
01/04/2021;100,7;95,5;92,25;81,72;110,31;87,97;106,26;95,61;98,16;79,29;103,25;91,91;99,08;105,68;92,14;10367;321 - AMUNESC - JOINVILLE
01/02/2020;130,66;28,05;102,38;109,39;101,47;88,01;85,75;95,93;54,41;109,39;109,84;91,18;100,34;98,19;85,86;10608;321 - AMUNESC - JOINVILLE
01/04/2017;80,35;78,36;73,71;73,05;60,43;84,34;77,7;66,41;58,44;73,05;70,39;80,35;107,58;83,01;54,45;1807;311 - AMAUC - CONCORDIA
01/02/2021;83,34;82,53;94,11;86;94,45;81,49;101,05;87,62;95,84;87,62;88,32;83,92;102,32;99,78;89,82;10367;321 - AMUNESC - JOINVILLE
01/04/2018;81,83;88,02;79,77;89,4;119,66;82,52;96,28;85,96;147,85;85,96;84,58;83,21;101,09;107,97;106,59;1745;311 - AMAUC - CONCORDIA
01/09/2019;2,99;72,2;27,71;91,01;91,89;91,6;95,75;88,68;4,01;92,91;99,98;96,34;34,28;82,55;75,77;16455;326 - GRANFPOLIS - FPOLIS
01/07/2021;69,44;65,35;66,21;60,62;67,29;69,01;59,55;76,1;69,44;47,08;79,11;75,89;93,3;60,62;63,63;5582;320 - AMREC - CRICIUMA
01/09/2022;102,75;107,69;74,18;114,84;107,69;99,45;96,15;95,05;89,01;96,15;100,55;100,55;72,53;98,35;90,11;2184;313 - AMEOSC - SAO MIGUEL DO OESTE
01/06/2018;71,21;78,47;73,17;78,47;93,83;101,09;88,25;85,18;107,24;77,64;80,43;99,14;100,81;93,83;88,53;4297;310 - AMARP - VIDEIRA
01/04/2015;104,41;102,24;102,96;83,38;123,99;145,02;108,76;139,94;133,41;84,83;134,14;125,44;157,34;102,24;123,99;1655;311 - AMAUC - CONCORDIA
01/09/2021;71,36;76,93;77,44;76,93;81,48;93,13;74,4;81,48;83;52,13;78,45;94,64;76,42;74,4;83,51;2371;313 - AMEOSC - SAO MIGUEL DO OESTE
01/06/2019;103,5;82,34;75,67;82,34;84,95;94,23;83,5;85,82;96,55;83,21;82,92;91,91;97,99;82,63;95,97;4139;310 - AMARP - VIDEIRA
01/04/2016;85,67;0,66;83,01;88,99;103,6;77,7;96,96;100,94;75,04;90,32;61,76;81,02;96,96;98,95;71,72;1807;311 - AMAUC - CONCORDIA
01/07/2022;75,09;80,89;84,11;94,19;122,3;84,53;82,82;81,1;72,52;93,55;90,54;89,25;88,18;83,03;73,16;5593;320 - AMREC - CRICIUMA
01/01/2023;64,18;64,18;106,09;104,89;120,28;110,24;112,42;109,7;114,61;97,36;102,38;113,95;123,01;83,17;115,37;10994;315 - AMFRI - ITAJAI
01/09/2020;74,93;78,91;77,45;68,66;100,26;96,49;98,17;92,73;89,8;70,12;86,66;99,22;83,94;93,35;93,56;5733;320 - AMREC - CRICIUMA
01/11/2019;14,5;80,41;108,53;90,08;92,71;95,79;90,52;98,43;72,5;91,83;89,64;97,55;81,29;85,24;84,8;2731;316 - AMMOC - JOACABA
01/01/2023;79,65;78,95;110,28;100,48;108,18;105,03;88,75;109,23;115,36;91,2;97,68;108,01;106,96;102,23;115,36;6855;318 - AMOSC - CHAPECO
01/06/2015;91,21;89,31;2,85;47,82;105,15;111,48;110,21;91,53;85,83;42,76;109,26;85,83;149,8;104,2;83,61;3789;312 - AMAVI - RIO DO SUL
01/05/2017;77,68;77,41;0,54;95,88;94,79;87,73;94,79;76,6;75,78;100,5;94,25;88,82;130,38;84,2;78,23;4418;322 - AMUREL - TUBARAO
01/12/2015;69,78;68,07;1,19;64,37;65,16;87,46;65,69;84,95;100,38;64,5;22,56;92,47;60,68;62,39;96,82;9097;315 - AMFRI - ITAJAI
01/12/2016;74,22;75,97;89,18;76,17;79,08;75,39;76,75;80,05;94,43;74,03;72,09;79,86;79,47;75,58;93,07;6176;318 - AMOSC - CHAPECO
01/08/2021;79,76;77,7;90,07;84,77;99,78;101,55;90,95;93,89;94,19;71,82;85,65;102,13;72,99;85,06;93,3;4077;312 - AMAVI - RIO DO SUL
01/04/2019;77,44;105,04;107,89;112,17;100,28;103,37;92,31;124,66;114,67;112,77;114,08;105,63;53,89;119,9;114,79;10088;317 - AMMVI - BLUMENAU
01/07/2022;89,87;94,47;87,56;105,48;129,04;95,5;99,34;100,36;90,89;84,49;97,29;95,5;112,14;100,87;94,73;4687;322 - AMUREL - TUBARAO
01/05/2018;77,81;84,33;55,35;89,82;93,99;92,95;92,95;85,64;63,19;89,03;82,51;96,34;106,27;90,6;71,28;4596;322 - AMUREL - TUBARAO
01/01/2022;74,1;73,57;85,6;84,56;92,92;95,71;75,49;88,74;84,9;70,96;88,04;96,59;94,84;84,21;84,03;6883;318 - AMOSC - CHAPECO
01/02/2018;79,87;78,75;79,59;75,96;83,78;73,17;81,82;81,27;70,93;76,52;75,68;72,05;96,63;85,18;83,22;4297;310 - AMARP - VIDEIRA
01/12/2015;69,48;46,85;81,39;84,57;79,01;89,73;77,02;89,73;90,52;88,14;30,57;91,32;50,22;82,18;87,15;6045;318 - AMOSC - CHAPECO
01/08/2020;100,9;105,72;88,86;89,46;101,2;97,89;94,58;97,59;123,49;84,04;103,01;101,2;87,35;93,37;111,14;3984;312 - AMAVI - RIO DO SUL
01/04/2015;72,64;74,92;0,36;73,72;98,78;86,25;94,2;88,18;90,83;68,78;103,47;92,39;137,44;95,04;90,34;9962;321 - AMUNESC - JOINVILLE
01/02/2019;78,86;78,57;98,86;82,05;93,36;84,37;92,49;90,17;92,49;83,5;86,69;84,66;95,97;96,55;90,75;4139;310 - AMARP - VIDEIRA
01/04/2018;81,28;84,38;45,98;84,51;109,98;97,93;102,65;95,32;106,38;84,76;86,87;96,44;64,62;106,01;99,17;9656;317 - AMMVI - BLUMENAU
01/05/2019;65,31;85,61;81,84;96,7;99,42;89,8;94,19;91,89;82,26;95,87;91,68;93,98;112,4;96,08;82,26;5733;320 - AMREC - CRICIUMA
01/06/2017;86,19;91,64;1,28;88,12;99,33;100,61;97,09;76,26;47,42;90,36;85,23;103,5;100,29;92,6;72,42;3745;312 - AMAVI - RIO DO SUL
01/12/2017;51,31;49,82;0,74;53,17;51,18;74,98;49,08;71,88;84,77;48,7;54,28;73,24;75,47;44,74;75,47;9683;315 - AMFRI - ITAJAI
01/11/2017;90,89;91,83;106,98;88,52;101,78;111,72;102,25;110,3;106,04;91,36;99,41;103,67;85,68;94,67;106,51;2535;316 - AMMOC - JOACABA
01/12/2018;75,77;70,59;79,8;72,7;76,53;91,88;76,73;89;89,77;74,04;74,81;94,95;109,14;75,19;88,62;6256;318 - AMOSC - CHAPECO
01/01/2021;69,79;68,39;97,6;93,57;75,38;96,9;83,08;96,9;92;103,89;85,7;97,42;96,2;88,15;90,07;6861;318 - AMOSC - CHAPECO
01/04/2016;104,08;1,74;0;92,95;112,07;94,46;115,43;97,12;105,23;102,34;81,71;103,03;119,49;109,87;97,82;10354;321 - AMUNESC - JOINVILLE
01/12/2019;0,44;27,27;40,98;46,24;38,43;51,34;42,88;53,75;8,24;46,89;44,85;54,55;28,15;36,83;44,92;16455;326 - GRANFPOLIS - FPOLIS
01/12/2019;2,72;37,75;76,04;62,61;63,7;67,51;59,71;76,23;12,89;63,88;61,16;68,78;97,1;65,15;65,7;6612;318 - AMOSC - CHAPECO
01/06/2022;65,5;67,73;68,91;67,38;70,68;77,98;81,28;83,52;76,45;54,3;69,03;81,28;54,78;75,74;75,98;10187;317 - AMMVI - BLUMENAU
01/11/2018;114,26;104,93;102,26;109,82;86,7;94,26;84,03;81,81;103,59;106,71;91,59;99,59;108,04;60,02;104,04;2699;316 - AMMOC - JOACABA
01/05/2018;75,47;88,33;53,76;84,12;103,94;83,7;92,97;89,18;68,73;86,02;95,29;86,02;110,47;96,13;74,84;5692;320 - AMREC - CRICIUMA
01/06/2016;98,69;0;0,96;106,38;102,86;103,18;105,42;93,24;85,23;103,5;123,04;106,06;99,65;107,66;83,63;3745;312 - AMAVI - RIO DO SUL
01/05/2016;77,14;1,9;0;95,61;95,61;96,7;99,95;84,2;85,56;93,71;92,08;97,78;100,77;96,7;80,67;4418;322 - AMUREL - TUBARAO
01/12/2016;73,74;72,75;1,49;76,96;67,54;91,46;68,41;88,73;87,49;76,84;79,81;95,55;120,71;67,91;88,61;9683;315 - AMFRI - ITAJAI
01/05/2020;101,66;88,05;83,82;96,73;104,01;83,35;96,97;84,05;75,84;100,25;99,08;83,82;83,58;97,91;84,99;5111;319 - AMPLA - MAFRA
01/12/2017;64,51;64,12;82,19;63,15;69,56;93,26;62,37;90,93;90,16;62,37;66,84;87,63;97,15;65,28;85,88;6176;318 - AMOSC - CHAPECO
01/01/2020;162,61;78,22;99,27;73,5;92,38;80,76;94,37;90,02;101,63;78,58;82,94;82,03;103,81;92,56;95,46;6612;318 - AMOSC - CHAPECO
01/04/2017;83,68;83,91;0,81;89,59;87,97;67,92;87,39;76,72;69,89;90,05;88,78;70,93;121,11;86,69;70;10354;321 - AMUNESC - JOINVILLE
01/06/2021;84,17;84,17;83,58;76,62;97,63;87,24;90,43;79,57;86,65;76,5;81,34;91,49;51,94;87,24;85,71;10165;317 - AMMVI - BLUMENAU
01/05/2015;99,15;88,72;0;116,46;120,3;118,65;115,63;109,32;112,34;118,93;112,61;115,36;125,8;108,49;102,17;4369;322 - AMUREL - TUBARAO
01/02/2015;88,25;83,99;78,88;37,46;118,33;101,3;125,14;110,66;108,39;37,74;102,72;108,68;78,03;109,81;93,64;4229;310 - AMARP - VIDEIRA
01/07/2018;104,89;100,58;106,5;102,2;81,76;100,58;96,28;68,85;72,08;103,27;107,04;101,66;98,97;64,55;98,43;2231;313 - AMEOSC - SAO MIGUEL DO OESTE
01/08/2019;46,58;80,41;89,64;89,64;103,26;101,06;97,55;98,43;40,86;90,52;92,71;102,82;94,47;99,74;98,43;2731;316 - AMMOC - JOACABA
01/06/2019;103,61;92,47;81,02;96,39;105,42;94,58;107,23;96,99;84,64;98,19;88,55;97,89;104,82;110,24;85,24;3984;312 - AMAVI - RIO DO SUL
01/12/2018;63,02;57,87;63,26;68,18;60,68;90,9;62,55;82;74,74;69,35;63,49;91,6;91,14;60,68;73,8;5122;319 - AMPLA - MAFRA
01/12/2017;48,9;49,06;0,96;30,76;48,66;77,35;28,85;67,04;52,5;44,75;37,24;47,46;82,3;41,79;70,48;15018;326 - GRANFPOLIS - FPOLIS
01/04/2015;89,95;80,24;5,38;81,16;114,77;109,39;114,77;104,01;113,85;77,48;113,85;114,25;94,55;115,04;110,44;9138;317 - AMMVI - BLUMENAU
01/06/2017;94,43;93,76;0,67;96,11;102,49;101,15;98,46;86,36;87,71;96,11;99,47;104,51;112,57;101,82;96,44;3571;325 - AMVALI - JARAGUA DO SUL
01/02/2021;58,52;57,02;60,53;69,53;83,03;74,03;85,04;84,04;75,53;72,53;47,52;72,53;92,04;82,53;74,03;2399;309 - AMAI - XANXERE
01/07/2019;113,81;109,09;100,17;110,66;108,57;109,62;114,86;106,99;99,13;110,66;108,04;114,34;88,64;106,47;98,6;2288;313 - AMEOSC - SAO MIGUEL DO OESTE
01/06/2018;74,38;87,96;67,28;80,86;102,47;103,09;95,99;74,38;96,91;82,1;94,75;107,1;117,28;81,48;88,27;3888;312 - AMAVI - RIO DO SUL
01/01/2023;97,17;94,71;98,89;103,57;95,2;113,16;86,84;112,18;101,35;98,15;100,62;114,15;90,28;92,5;100,62;4878;319 - AMPLA - MAFRA
01/12/2019;1,64;71,14;87,11;87,34;65,74;75,6;50,24;72,55;2,35;90,39;87,34;77,01;119,04;62,45;62,69;5111;319 - AMPLA - MAFRA
01/12/2018;48,4;37,41;33,96;34,72;47,78;61,92;40,03;65,15;60,15;36,26;33,73;48,78;107,63;54,78;60,69;15620;326 - GRANFPOLIS - FPOLIS
01/06/2018;90,14;85,79;78,75;90,14;109,24;89,47;112,26;91,15;101,87;90,81;92,15;91,48;109,24;104,89;98,86;3581;325 - AMVALI - JARAGUA DO SUL
01/02/2022;63,03;55,58;57,57;81,89;87,34;86,85;79,9;82,88;86,85;55,58;52,61;90,82;68,49;82,88;87,34;2418;309 - AMAI - XANXERE
01/02/2019;87,21;88,51;114,35;88,51;91,74;82,05;94,32;140,19;101,75;88,51;85,28;84,63;108,53;94,97;100,13;3715;325 - AMVALI - JARAGUA DO SUL
01/08/2017;118,82;106,51;97,51;115,03;108,88;62,49;98,93;123,08;118,34;115,98;115,98;117,4;110,77;106,98;99,88;2535;316 - AMMOC - JOACABA
01/07/2021;77,04;74,3;59,09;70,31;98,48;80,78;69,56;95,99;85,52;57,34;79,53;80,03;93;80,53;88,26;4813;322 - AMUREL - TUBARAO
01/04/2020;131,38;105,46;90,96;93,15;97,99;94,91;97,11;94,91;83,05;94,47;93,59;94,03;92,27;91,83;75,58;2731;316 - AMMOC - JOACABA
01/02/2017;74,2;73,34;90,46;73,06;89,04;65,35;82,19;79,9;75,62;73,34;90,75;69,92;84,47;84,19;75,62;4205;310 - AMARP - VIDEIRA
01/01/2022;73,26;72,77;90,84;74,73;93,28;93,77;81,56;91,58;91,58;67,4;74,97;94,02;87,67;85,47;90,11;4914;319 - AMPLA - MAFRA
01/12/2016;54,29;53,6;46,9;53,37;56,14;60,76;51,29;58,22;57,07;53,6;52,45;62,61;64,46;51,98;56,37;5194;319 - AMPLA - MAFRA
01/09/2015;73,59;41,1;0,22;54,14;72,49;103,87;72,04;97,24;88,18;58,12;68,73;89,94;107,4;76,46;72,49;5430;320 - AMREC - CRICIUMA
01/12/2015;62,04;60,88;0,58;77,42;70,06;84,79;67,83;83,88;85,45;80,57;40,86;84,12;101;65,84;80,07;14507;326 - GRANFPOLIS - FPOLIS
01/06/2020;84,66;69,89;71,86;90,57;75,8;99,92;90,07;89,58;96,96;93,03;68,91;102,38;100,41;89,09;88,11;2438;309 - AMAI - XANXERE
01/04/2017;75,54;76,17;3,77;78,18;79,82;74,66;91;76,3;82,58;79,56;76,17;79,69;59,58;93,52;81,58;9547;317 - AMMVI - BLUMENAU
01/06/2015;83,88;87,65;0;103,74;110,93;107,5;115,38;92,44;93,47;102,71;113,67;92,1;154,07;111,61;97,57;3505;325 - AMVALI - JARAGUA DO SUL
01/02/2023;79,36;76,83;62,68;86,94;88,96;76,33;84,92;77,84;87,45;82,39;69,76;76,33;87,95;83,4;87,45;2374;309 - AMAI - XANXERE
01/02/2016;76,2;67,06;66,21;67,35;101,02;85,9;82,47;99,88;97,03;71,91;0,86;97,31;107,59;108,16;92,75;4205;310 - AMARP - VIDEIRA
01/08/2018;141,39;143,16;96,92;146,72;156,5;108,93;169,4;81,36;120,49;146,72;163,17;111,15;118,71;97,81;113,82;2699;316 - AMMOC - JOACABA
01/01/2021;80,11;83,21;92,75;90,13;69,38;112,54;74,63;103,24;102,76;94,66;86,07;112,06;95,37;77,49;102,28;5033;319 - AMPLA - MAFRA
01/12/2017;61,69;61,46;66,54;58,68;62,15;73,7;56,14;70,7;85,25;57,3;62,38;73,47;77,63;57,76;84,1;5194;319 - AMPLA - MAFRA
01/07/2020;76,73;72,03;61,88;75,25;75,99;80,94;76,24;83,42;88,61;72,28;79,46;94,06;97,52;74,5;76,73;4848;322 - AMUREL - TUBARAO
01/09/2017;47,34;99,49;1,05;99,7;100,54;154,37;100,54;169,66;142,01;100,96;106,82;151,23;94,89;99,49;140,76;5729;320 - AMREC - CRICIUMA
01/09/2016;127,56;327,6;0,84;141,6;115,83;137,83;125,89;149,76;141,39;143,06;129,66;143,06;128,4;122,12;138,66;5729;320 - AMREC - CRICIUMA
01/12/2016;73,59;79,03;1,12;74,87;74,87;81,1;71,43;85,18;78,23;75,51;77,19;85,66;100,28;71,59;77,35;15018;326 - GRANFPOLIS - FPOLIS
01/04/2016;84,84;2,39;4,15;111,99;108,1;92,76;105,71;91,76;86,6;108,22;99,3;94,27;54,8;106,71;91;9547;317 - AMMVI - BLUMENAU
01/06/2016;101,15;0;1,01;127,7;100,48;98,8;99,8;101,48;95,77;125,68;133,74;99,13;90,73;102,49;95,44;3571;325 - AMVALI - JARAGUA DO SUL
01/02/2016;75,74;39,29;94,2;70,06;104,14;94,2;88,52;102,72;88,99;80;51,12;98,46;126,86;106,04;78,58;2535;316 - AMMOC - JOACABA
01/01/2020;95,45;59,24;57,77;65,31;49,61;60,07;57,35;64,05;79,75;68,86;61,54;67,61;67,82;52,54;68,24;5733;320 - AMREC - CRICIUMA
01/08/2015;47,6;30,29;46,15;40,87;50;81,73;57,69;63,46;54,33;42,31;62,98;57,69;82,21;56,25;73,56;2496;316 - AMMOC - JOACABA
01/04/2022;76,95;79,22;78,31;68,8;88,27;90,08;81,48;90,53;86,46;50,7;78,31;95,06;88,27;77,4;83,74;2651;316 - AMMOC - JOACABA
01/09/2018;60,3;55,02;50,6;117,85;49,33;84,75;50,81;78,43;74,21;116,8;73,58;87,7;94,66;51,23;71,05;5692;320 - AMREC - CRICIUMA
01/02/2016;103,5;101,15;1,34;98,46;151,22;101,82;150,55;111,9;111,9;101,82;15,46;104,51;116,94;145,51;106,52;3571;325 - AMVALI - JARAGUA DO SUL
01/02/2018;67,59;68,21;34,26;68,21;98,77;64,2;92,9;82,72;33,02;66,36;72,84;66,98;57,1;96,3;86,73;3888;312 - AMAVI - RIO DO SUL
01/06/2022;62,03;64,52;37,22;77,92;99,75;86,35;85,36;89,83;75,93;63,03;56,08;94,29;126,55;86,35;77,42;2418;309 - AMAI - XANXERE
01/03/2020;121,15;64,51;90,21;87,06;96,5;86,01;98,08;90,21;78,67;86,54;86,01;88,11;69,23;96,5;84,97;2288;313 - AMEOSC - SAO MIGUEL DO OESTE
01/02/2015;62,02;50,48;63,94;26,92;91,83;72,12;86,54;66,83;69,23;28,37;88,94;68,27;51,44;86,54;66,35;2496;316 - AMMOC - JOACABA
