Data;Banco_Operacao;Tipo_De_Produto;Convenio_categoria;ValorBase
01/09/2021;BANCO OLÉ CONSIGNADO;EMPRESTIMO CONSIGNADO;PM;44666,62
01/09/2021;BANCO ITAÚ CONSIGNADO;EMPRESTIMO CONSIGNADO;PM;34302,56
01/09/2021;BANCO DAYCOVAL;EMPRESTIMO CONSIGNADO;UNIVERSIDADE;30258,82
01/09/2021;BANCO OLÉ CONSIGNADO;EMPRESTIMO CONSIGNADO;TJ;30000,00
01/09/2021;BANCO OLÉ CONSIGNADO;CARTAO CONSIGNADO;PM;29547,95
01/09/2021;BANCO SANTANDER;EMPRESTIMO CONSIGNADO;UNIVERSIDADE;28546,29
01/09/2021;BANCO SANTANDER;EMPRESTIMO CONSIGNADO;SANEAMENTO;28416,76
01/09/2021;BANCO SANTANDER;EMPRESTIMO CONSIGNADO;FUNDACAO;24643,10
01/09/2021;BANCO MERCANTIL DO BRASIL;CARTAO CONSIGNADO;INSS;24437,00
01/09/2021;BANCO BMG;CARTAO CONSIGNADO;PM;24336,43
01/09/2021;BANCO SANTANDER;EMPRESTIMO CONSIGNADO;CAMARA DOS DEPUTADOS;23453,37
01/09/2021;BANCO ITAÚ CONSIGNADO;EMPRESTIMO CONSIGNADO;FORCAS ARMADAS;22206,83
01/09/2021;BANCO PAN;CARTAO CONSIGNADO;PREVIDENCIAS;19319,86
01/09/2021;BANCO BMG;CARTAO CONSIGNADO;PREVIDENCIAS;14825,11
01/09/2021;BANCO DAYCOVAL;EMPRESTIMO CONSIGNADO;ASSEMBLEIA LEGISLATIVA;14312,73
01/09/2021;BANCO SANTANDER;EMPRESTIMO CONSIGNADO;FUNDO DE APOSENTADORIA E PENSAO DO SERVIDOR;13509,58
01/09/2021;BANCO SANTANDER;EMPRESTIMO CONSIGNADO;TRE;12082,16
01/09/2021;BANCO PAN;CARTAO CONSIGNADO;GOVERNOS;11465,86
01/09/2021;BANCO BMG;CARTAO CONSIGNADO;SASSEPE;10968,41
01/09/2021;BANCO SANTANDER;EMPRESTIMO CONSIGNADO;IRMANDADE;10423,86
01/09/2021;BANCO SANTANDER;EMPRESTIMO CONSIGNADO;POLICIA CIVIL;10212,70
01/09/2021;BANCO SANTANDER;EMPRESTIMO CONSIGNADO;ASSOCIACAO;8009,20
01/09/2021;BANCO SANTANDER;EMPRESTIMO CONSIGNADO;BOMBEIROS;7623,97
01/09/2021;BANCO BRADESCO;EMPRESTIMO CONSIGNADO;PREVIDENCIAS;7552,99
01/09/2021;BANCO PARANÁ;EMPRESTIMO CONSIGNADO;GOVERNOS;7372,76
01/09/2021;BANCO BMG;EMPRESTIMO CONSIGNADO;PREVIDENCIAS;5364,33
01/09/2021;BANCO MERCANTIL DO BRASIL;FGTS;FGTS;5349,54
01/09/2021;BANCO OLÉ CONSIGNADO;EMPRESTIMO CONSIGNADO;NAO CATEGORIZADO;3540,53
01/09/2021;BANCO BMG;CARTAO CONSIGNADO;SEFAZ;3505,00
01/09/2021;BANCO PARANÁ;EMPRESTIMO CONSIGNADO;FEDERAL;2471,10
01/09/2021;BANCO BRADESCO;EMPRESTIMO CONSIGNADO;BOMBEIROS;2450,72
01/09/2021;BANCO BMG;CARTAO CONSIGNADO;BOMBEIROS;1207,49
01/09/2021;BANCO SAFRA;EMPRESTIMO CONSIGNADO;NAO CATEGORIZADO;924,85
01/09/2021;BANCO DAYCOVAL;CARTAO CONSIGNADO;UNIVERSIDADE;262,00
01/09/2021;BANCO DAYCOVAL;CARTAO CONSIGNADO;PREVIDENCIAS;0,00
01/09/2021;BANCO BMG / ITAÚ;EMPRESTIMO CONSIGNADO;GOVERNOS;-3120,77
01/09/2021;-;-;NAO CATEGORIZADO;-3686,27
01/09/2021;BANCO BMG / ITAÚ;EMPRESTIMO CONSIGNADO;INSS;-52426,62
01/09/2021;BANCO BMG;EMPRESTIMO CONSIGNADO;FEDERAL;-466548,11
01/09/2021;BANCO OLÉ CONSIGNADO;CARTAO CONSIGNADO;OUTROS;-1346175,18
01/09/2021;BANCO BRADESCO;EMPRESTIMO CONSIGNADO;INSS;-3979725,44
01/10/2021;BANCO PAN;FGTS;FGTS;75693274,43
01/10/2021;BANCO PAN;NAO INFORMADO;OUTROS;61690350,53
01/10/2021;BANCO OLÉ CONSIGNADO;EMPRESTIMO CONSIGNADO;INSS;56126951,70
01/10/2021;BANCO ITAÚ CONSIGNADO;EMPRESTIMO CONSIGNADO;INSS;52270374,93
01/10/2021;BANCO OLÉ CONSIGNADO;NAO INFORMADO;OUTROS;52039343,37
01/10/2021;BANCO PAN;EMPRESTIMO CONSIGNADO;INSS;51161731,97
01/10/2021;BANCO C6 BANK;EMPRESTIMO CONSIGNADO;INSS;50828572,39
01/10/2021;BANCO BANRISUL;EMPRESTIMO CONSIGNADO;INSS;49528729,95
01/10/2021;BANCO SAFRA;FGTS;FGTS;47347711,50
01/10/2021;BANCO C6 BANK;EMPRESTIMO CONSIGNADO;FEDERAL;1254432,88
01/10/2021;BANCO C6 BANK;FGTS;FGTS;35867082,18
01/10/2021;BANCO SAFRA;NAO INFORMADO;OUTROS;16025147,62
01/10/2021;BANCO CETELEM;EMPRESTIMO CONSIGNADO;INSS;11372745,87
01/10/2021;BANCO DAYCOVAL;EMPRESTIMO CONSIGNADO;INSS;11039939,05
01/10/2021;BANCO SAFRA;EMPRESTIMO CONSIGNADO;INSS;10778685,00
01/10/2021;BANCO CETELEM;EMPRESTIMO CONSIGNADO;FEDERAL;9530719,18
01/10/2021;BANCO ITAÚ CONSIGNADO;NAO INFORMADO;OUTROS;9262261,00
01/10/2021;BANCO OLÉ CONSIGNADO;EMPRESTIMO CONSIGNADO;GOVERNOS;7095305,62
01/10/2021;BANCO BMG;EMPRESTIMO CONSIGNADO;INSS;6027653,10
01/10/2021;BANCO DAYCOVAL;EMPRESTIMO CONSIGNADO;GOVERNOS;6020594,22
01/10/2021;BANCO OLÉ CONSIGNADO;EMPRESTIMO CONSIGNADO;FEDERAL;5123217,81
01/10/2021;BANCO ITAÚ CONSIGNADO;EMPRESTIMO CONSIGNADO;FEDERAL;4799331,37
01/10/2021;BANCO DAYCOVAL;EMPRESTIMO CONSIGNADO;PREFEITURAS;4749448,64
01/10/2021;BANCO PAN;EMPRESTIMO CONSIGNADO;FEDERAL;4720367,12
01/10/2021;BANCO BANRISUL;EMPRESTIMO CONSIGNADO;FEDERAL;3930242,05
01/10/2021;BANCO BMG;NAO INFORMADO;OUTROS;3916420,00
01/10/2021;BANCO SANTANDER;EMPRESTIMO CONSIGNADO;GOVERNOS;3670338,98
01/10/2021;BANCO DAYCOVAL;EMPRESTIMO CONSIGNADO;FORCAS ARMADAS;3559311,23
01/10/2021;BANCO OLÉ CONSIGNADO;EMPRESTIMO CONSIGNADO;PREFEITURAS;3452028,31
01/10/2021;BANCO PAN;CARTAO CONSIGNADO;INSS;3297446,45
01/10/2021;BANCO PAN;EMPRESTIMO CONSIGNADO;GOVERNOS;3251414,76
01/10/2021;BANCO SANTANDER;EMPRESTIMO CONSIGNADO;PREFEITURAS;3247350,25
01/10/2021;BANCO MERCANTIL DO BRASIL;EMPRESTIMO CONSIGNADO;INSS;2779838,73
01/10/2021;BANCO BMG;CARTAO CONSIGNADO;INSS;2730828,26
01/10/2021;BANCO SANTANDER;EMPRESTIMO CONSIGNADO;FEDERAL;2548904,72
01/10/2021;BANCO SAFRA;EMPRESTIMO CONSIGNADO;GOVERNOS;2541509,34
01/10/2021;BANCO ITAÚ CONSIGNADO;EMPRESTIMO CONSIGNADO;GOVERNOS;2289639,70
01/10/2021;BANCO OLÉ CONSIGNADO;EMPRESTIMO CONSIGNADO;FORCAS ARMADAS;1818523,12
01/10/2021;BANCO C6 BANK;NAO INFORMADO;OUTROS;28228490,54
01/10/2021;BANCO DAYCOVAL;EMPRESTIMO CONSIGNADO;FEDERAL;1131505,49
01/10/2021;BANCO SANTANDER;EMPRESTIMO CONSIGNADO;INSS;1121055,71
01/10/2021;BANCO BMG;FGTS;FGTS;1093394,70
01/10/2021;BANCO SANTANDER;EMPRESTIMO CONSIGNADO;FORCAS ARMADAS;1058982,99
01/10/2021;BANCO BRADESCO;EMPRESTIMO CONSIGNADO;FEDERAL;1050691,05
01/10/2021;BANCO CETELEM;NAO INFORMADO;OUTROS;957820,95
01/10/2021;BANCO SAFRA;EMPRESTIMO CONSIGNADO;FEDERAL;946237,32
01/10/2021;BANCO DAYCOVAL;CARTAO CONSIGNADO;INSS;871858,00
01/10/2021;BANCO DAYCOVAL;NAO INFORMADO;OUTROS;847179,06
01/10/2021;BANCO OLÉ CONSIGNADO;CARTAO CONSIGNADO;INSS;827006,26
01/10/2021;BANCO SANTANDER;EMPRESTIMO CONSIGNADO;PREVIDENCIAS;773930,30
01/10/2021;BANCO PAN;EMPRESTIMO CONSIGNADO;PREFEITURAS;720368,10
01/10/2021;BANCO OLÉ CONSIGNADO;CARTAO CONSIGNADO;GOVERNOS;701132,72
01/10/2021;BANCO OLÉ CONSIGNADO;CARTAO CONSIGNADO;FEDERAL;649592,10
01/10/2021;BANCO ITAÚ CONSIGNADO;EMPRESTIMO CONSIGNADO;PREFEITURAS;589173,92
01/10/2021;BANCO SANTANDER;EMPRESTIMO CONSIGNADO;PM;533624,53
01/10/2021;BANCO PAN;EMPRESTIMO CONSIGNADO;FORCAS ARMADAS;499702,65
01/10/2021;BANCO SAFRA;EMPRESTIMO CONSIGNADO;PREFEITURAS;491078,35
01/10/2021;BANCO BRADESCO;NAO INFORMADO;OUTROS;382440,59
01/10/2021;BANCO SANTANDER;EMPRESTIMO CONSIGNADO;TJ;369878,29
01/10/2021;BANCO DAYCOVAL;CARTAO CONSIGNADO;FEDERAL;361944,95
01/10/2021;BANCO DAYCOVAL;EMPRESTIMO CONSIGNADO;PREVIDENCIAS;295489,24
01/10/2021;BANCO PAN;EMPRESTIMO CONSIGNADO;PREVIDENCIAS;291293,82
01/10/2021;BANCO BMG;CARTAO CONSIGNADO;FEDERAL;262794,88
01/10/2021;BANCO MERCANTIL DO BRASIL;FGTS;FGTS;252248,09
01/10/2021;BANCO BMG;EMPRESTIMO CONSIGNADO;FEDERAL;245588,34
01/10/2021;BANCO DAYCOVAL;EMPRESTIMO CONSIGNADO;TJ;243590,08
01/10/2021;BANCO PAN;CARTAO CONSIGNADO;PREFEITURAS;213592,92
01/10/2021;BANCO OLÉ CONSIGNADO;CARTAO CONSIGNADO;PREFEITURAS;208699,94
01/10/2021;BANCO DAYCOVAL;CARTAO CONSIGNADO;GOVERNOS;206962,84
01/10/2021;BANCO CREFAZ;EMPRESTIMO CONSIGNADO;OUTROS;176100,00
01/10/2021;BANCO BMG;EMPRESTIMO CONSIGNADO;GOVERNOS;165119,89
01/10/2021;BANCO BMG;CARTAO CONSIGNADO;GOVERNOS;163534,29
01/10/2021;BANCO SAFRA;EMPRESTIMO CONSIGNADO;FORCAS ARMADAS;162464,65
01/10/2021;BANCO OLÉ CONSIGNADO;CARTAO CONSIGNADO;OUTROS;152398,45
01/10/2021;BANCO PAN;CARTAO CONSIGNADO;FEDERAL;143886,55
01/10/2021;BANCO SAFRA;EMPRESTIMO CONSIGNADO;SEFAZ;133444,25
01/10/2021;BANCO PARANÁ;EMPRESTIMO CONSIGNADO;FEDERAL;122092,85
01/10/2021;BANCO OLÉ CONSIGNADO;EMPRESTIMO CONSIGNADO;PREVIDENCIAS;92008,05
01/10/2021;BANCO DAYCOVAL;CARTAO CONSIGNADO;PREFEITURAS;85354,00
01/10/2021;BANCO SAFRA;EMPRESTIMO CONSIGNADO;PREVIDENCIAS;73995,01
01/10/2021;BANCO CETELEM;CARTAO CONSIGNADO;INSS;72135,59
01/10/2021;BANCO DAYCOVAL;EMPRESTIMO CONSIGNADO;UNIVERSIDADE;61643,55
01/10/2021;BANCO SANTANDER;EMPRESTIMO CONSIGNADO;PRIVADO;59022,48
01/10/2021;BANCO DAYCOVAL;CARTAO CONSIGNADO;TJ;58210,00
01/10/2021;BANCO SANTANDER;EMPRESTIMO CONSIGNADO;ASSEMBLEIA LEGISLATIVA;57500,00
01/10/2021;BANCO OLÉ CONSIGNADO;CARTAO CONSIGNADO;TJ;54963,48
01/10/2021;BANCO OLÉ CONSIGNADO;EMPRESTIMO CONSIGNADO;PM;54737,09
01/10/2021;BANCO DAYCOVAL;EMPRESTIMO CONSIGNADO;ASSEMBLEIA LEGISLATIVA;54339,62
01/10/2021;BANCO DAYCOVAL;EMPRESTIMO CONSIGNADO;OUTROS;52731,94
01/10/2021;BANCO OLÉ CONSIGNADO;EMPRESTIMO CONSIGNADO;BOMBEIROS;48213,45
01/10/2021;BANCO BRADESCO;EMPRESTIMO CONSIGNADO;GOVERNOS;46891,11
01/10/2021;BANCO SANTANDER;EMPRESTIMO CONSIGNADO;SANEAMENTO;45217,63
01/10/2021;BANCO ITAÚ CONSIGNADO;EMPRESTIMO CONSIGNADO;PREVIDENCIAS;43769,51
01/10/2021;BANCO SANTANDER;EMPRESTIMO CONSIGNADO;OUTROS;36258,13
01/10/2021;BANCO SAFRA;EMPRESTIMO CONSIGNADO;UNIVERSIDADE;33965,46
01/10/2021;BANCO BMG;CARTAO CONSIGNADO;PREFEITURAS;33834,54
01/10/2021;BANCO PAN;CARTAO CONSIGNADO;PREVIDENCIAS;33137,86
01/10/2021;BANCO OLÉ CONSIGNADO;EMPRESTIMO CONSIGNADO;TJ;31263,99
01/10/2021;BANCO SANTANDER;EMPRESTIMO CONSIGNADO;UNIVERSIDADE;29522,36
01/10/2021;BANCO DAYCOVAL;CARTAO CONSIGNADO;UNIVERSIDADE;29453,00
01/10/2021;BANCO SANTANDER;EMPRESTIMO CONSIGNADO;ASSOCIACAO;18600,92
01/10/2021;BANCO PAN;CARTAO CONSIGNADO;GOVERNOS;18089,00
01/10/2021;BANCO PAN;EMPRESTIMO CONSIGNADO;PM;17403,43
01/10/2021;BANCO BMG;CARTAO CONSIGNADO;PM;17344,67
01/10/2021;BANCO SANTANDER;EMPRESTIMO CONSIGNADO;TRT;14639,38
01/10/2021;BANCO PAN;EMPRESTIMO CONSIGNADO;BOMBEIROS;13666,69
01/10/2021;BANCO SANTANDER;EMPRESTIMO CONSIGNADO;FUNDACAO;11970,70
01/10/2021;BANCO DAYCOVAL;CARTAO CONSIGNADO;OUTROS;11342,00
01/10/2021;BANCO BMG;CARTAO CONSIGNADO;PREVIDENCIAS;9398,77
01/10/2021;BANCO BMG;EMPRESTIMO CONSIGNADO;PM;8149,61
01/10/2021;BANCO PARANÁ;EMPRESTIMO CONSIGNADO;GOVERNOS;7628,78
01/10/2021;BANCO ITAÚ CONSIGNADO;EMPRESTIMO CONSIGNADO;PM;7500,00
01/10/2021;BANCO OLÉ CONSIGNADO;CARTAO CONSIGNADO;PM;7280,00
01/10/2021;BANCO SANTANDER;EMPRESTIMO CONSIGNADO;POLICIA CIVIL;6726,33
01/10/2021;BANCO BMG;CARTAO CONSIGNADO;UNIVERSIDADE;5371,00
01/10/2021;BANCO BRADESCO;EMPRESTIMO CONSIGNADO;PREFEITURAS;5069,03
01/10/2021;BANCO SANTANDER;EMPRESTIMO CONSIGNADO;IRMANDADE;5000,00
01/10/2021;BANCO BMG;CARTAO CONSIGNADO;TJ;4356,69
01/10/2021;BANCO BMG;EMPRESTIMO CONSIGNADO;PREVIDENCIAS;3361,09
01/10/2021;BANCO ITAÚ CONSIGNADO;EMPRESTIMO CONSIGNADO;TJ;3130,22
01/10/2021;BANCO PARANÁ;EMPRESTIMO CONSIGNADO;INSS;3063,38
01/10/2021;BANCO SAFRA;EMPRESTIMO CONSIGNADO;NAO CATEGORIZADO;2766,78
01/10/2021;BANCO DAYCOVAL;CARTAO CONSIGNADO;PREVIDENCIAS;2630,00
01/10/2021;BANCO BMG;CARTAO CONSIGNADO;SASSEPE;2172,54
01/10/2021;BANCO PAN;EMPRESTIMO CONSIGNADO;NAO CATEGORIZADO;1783,70
01/10/2021;BANCO DAYCOVAL;CARTAO CONSIGNADO;ASSEMBLEIA LEGISLATIVA;1210,00
01/10/2021;BANCO BMG;CARTAO CONSIGNADO;BOMBEIROS;1000,00
01/10/2021;BANCO BMG;CARTAO CONSIGNADO;SEFAZ;443,14
01/10/2021;BANCO BMG / ITAÚ;EMPRESTIMO CONSIGNADO;FEDERAL;-4034,21
01/10/2021;BANCO MERCANTIL DO BRASIL;CARTAO CONSIGNADO;INSS;-8675,10
01/10/2021;-;-;NAO CATEGORIZADO;-8735,54
01/10/2021;BANCO BRADESCO;EMPRESTIMO CONSIGNADO;TJ;-14536,91
01/10/2021;BANCO BMG / ITAÚ;EMPRESTIMO CONSIGNADO;INSS;-28958,56
01/10/2021;BANCO BRADESCO;EMPRESTIMO CONSIGNADO;INSS;-1278159,19
01/11/2021;BANCO OLÉ CONSIGNADO;EMPRESTIMO CONSIGNADO;INSS;70247794,96
01/11/2021;BANCO OLÉ CONSIGNADO;NAO INFORMADO;OUTROS;70095569,71
01/11/2021;BANCO PAN;FGTS;FGTS;60253442,90
01/11/2021;BANCO BANRISUL;EMPRESTIMO CONSIGNADO;INSS;55463642,60
01/11/2021;BANCO PAN;NAO INFORMADO;OUTROS;52181918,00
01/11/2021;BANCO C6 BANK;EMPRESTIMO CONSIGNADO;INSS;49478155,36
01/11/2021;BANCO ITAÚ CONSIGNADO;EMPRESTIMO CONSIGNADO;INSS;48833872,31
01/11/2021;BANCO PAN;EMPRESTIMO CONSIGNADO;INSS;48454010,73
01/11/2021;BANCO C6 BANK;EMPRESTIMO CONSIGNADO;FEDERAL;1902037,34
01/11/2021;BANCO C6 BANK;FGTS;FGTS;37325375,46
01/11/2021;BANCO SAFRA;FGTS;FGTS;28702254,41
01/11/2021;BANCO DAYCOVAL;EMPRESTIMO CONSIGNADO;INSS;13292163,94
01/11/2021;BANCO SAFRA;NAO INFORMADO;OUTROS;13034364,01
01/11/2021;BANCO ITAÚ CONSIGNADO;NAO INFORMADO;OUTROS;12557657,64
01/11/2021;BANCO CETELEM;EMPRESTIMO CONSIGNADO;INSS;12131334,91
01/11/2021;BANCO SAFRA;EMPRESTIMO CONSIGNADO;INSS;10794291,19
01/11/2021;BANCO CETELEM;EMPRESTIMO CONSIGNADO;FEDERAL;9066154,34
01/11/2021;BANCO PAN;EMPRESTIMO CONSIGNADO;FEDERAL;6019446,38
01/11/2021;BANCO OLÉ CONSIGNADO;EMPRESTIMO CONSIGNADO;GOVERNOS;5130127,66
01/11/2021;BANCO ITAÚ CONSIGNADO;EMPRESTIMO CONSIGNADO;FEDERAL;5124670,75
01/11/2021;BANCO DAYCOVAL;EMPRESTIMO CONSIGNADO;GOVERNOS;4929257,11
01/11/2021;BANCO BMG;NAO INFORMADO;OUTROS;4508729,55
01/11/2021;BANCO OLÉ CONSIGNADO;EMPRESTIMO CONSIGNADO;FEDERAL;4380134,11
01/11/2021;BANCO BMG;EMPRESTIMO CONSIGNADO;INSS;4370555,53
01/11/2021;BANCO BANRISUL;EMPRESTIMO CONSIGNADO;FEDERAL;4368547,36
01/11/2021;BANCO ITAÚ CONSIGNADO;EMPRESTIMO CONSIGNADO;GOVERNOS;3953425,77
01/11/2021;BANCO BMG;CARTAO CONSIGNADO;INSS;3752066,94
01/11/2021;BANCO DAYCOVAL;EMPRESTIMO CONSIGNADO;FORCAS ARMADAS;3287541,61
01/11/2021;BANCO PAN;CARTAO CONSIGNADO;INSS;3245719,92
01/11/2021;BANCO DAYCOVAL;EMPRESTIMO CONSIGNADO;PREFEITURAS;3185552,44
01/11/2021;BANCO PAN;EMPRESTIMO CONSIGNADO;GOVERNOS;2889091,78
01/11/2021;BANCO SAFRA;EMPRESTIMO CONSIGNADO;GOVERNOS;2790057,11
01/11/2021;BANCO SANTANDER;EMPRESTIMO CONSIGNADO;PREFEITURAS;2779779,85
01/11/2021;BANCO SANTANDER;EMPRESTIMO CONSIGNADO;GOVERNOS;2743697,21
01/11/2021;BANCO MERCANTIL DO BRASIL;EMPRESTIMO CONSIGNADO;INSS;2712574,26
01/11/2021;BANCO OLÉ CONSIGNADO;EMPRESTIMO CONSIGNADO;PREFEITURAS;2534927,37
01/11/2021;BANCO BMG;FGTS;FGTS;2202936,04
01/11/2021;BANCO C6 BANK;NAO INFORMADO;OUTROS;33699291,93
01/11/2021;BANCO SANTANDER;EMPRESTIMO CONSIGNADO;FORCAS ARMADAS;1700191,40
01/11/2021;BANCO SANTANDER;EMPRESTIMO CONSIGNADO;INSS;1428703,53
01/11/2021;BANCO SAFRA;EMPRESTIMO CONSIGNADO;FEDERAL;1427133,81
01/11/2021;BANCO DAYCOVAL;EMPRESTIMO CONSIGNADO;FEDERAL;1357941,43
01/11/2021;BANCO MERCANTIL DO BRASIL;FGTS;FGTS;1296235,84
01/11/2021;BANCO DAYCOVAL;CARTAO CONSIGNADO;INSS;1287803,00
01/11/2021;BANCO SANTANDER;EMPRESTIMO CONSIGNADO;FEDERAL;1225758,42
01/11/2021;BANCO SANTANDER;EMPRESTIMO CONSIGNADO;PREVIDENCIAS;1094902,05
01/11/2021;BANCO OLÉ CONSIGNADO;CARTAO CONSIGNADO;INSS;958005,34
01/11/2021;BANCO ITAÚ CONSIGNADO;EMPRESTIMO CONSIGNADO;PREFEITURAS;957951,26
01/11/2021;BANCO PAN;EMPRESTIMO CONSIGNADO;PREFEITURAS;846277,22
01/11/2021;BANCO OLÉ CONSIGNADO;EMPRESTIMO CONSIGNADO;FORCAS ARMADAS;806081,26
01/11/2021;BANCO OLÉ CONSIGNADO;CARTAO CONSIGNADO;GOVERNOS;702432,31
01/11/2021;BANCO PAN;EMPRESTIMO CONSIGNADO;FORCAS ARMADAS;699918,17
01/11/2021;BANCO OLÉ CONSIGNADO;CARTAO CONSIGNADO;FEDERAL;620787,21
01/11/2021;BANCO DAYCOVAL;NAO INFORMADO;OUTROS;601491,05
01/11/2021;BANCO SAFRA;EMPRESTIMO CONSIGNADO;PREFEITURAS;581095,04
01/11/2021;BANCO CETELEM;NAO INFORMADO;OUTROS;535124,57
01/11/2021;BANCO DAYCOVAL;EMPRESTIMO CONSIGNADO;PREVIDENCIAS;522655,82
01/11/2021;BANCO SANTANDER;EMPRESTIMO CONSIGNADO;PM;477030,81
01/11/2021;BANCO SANTANDER;EMPRESTIMO CONSIGNADO;TJ;410266,34
01/11/2021;BANCO SAFRA;EMPRESTIMO CONSIGNADO;FORCAS ARMADAS;376018,26
01/11/2021;BANCO DAYCOVAL;EMPRESTIMO CONSIGNADO;TJ;349482,07
01/11/2021;BANCO BRADESCO;NAO INFORMADO;OUTROS;318044,18
01/11/2021;BANCO BMG;CARTAO CONSIGNADO;FEDERAL;316158,86
01/11/2021;BANCO DAYCOVAL;CARTAO CONSIGNADO;FEDERAL;301113,00
01/11/2021;BANCO CREFAZ;EMPRESTIMO CONSIGNADO;OUTROS;283100,00
01/11/2021;BANCO DAYCOVAL;CARTAO CONSIGNADO;GOVERNOS;281738,86
01/11/2021;BANCO BMG;CARTAO CONSIGNADO;GOVERNOS;249200,69
01/11/2021;BANCO PAN;CARTAO CONSIGNADO;PREFEITURAS;188005,67
01/11/2021;BANCO DAYCOVAL;CARTAO CONSIGNADO;PREFEITURAS;184274,00
01/11/2021;BANCO PAN;CARTAO CONSIGNADO;FEDERAL;183435,88
01/11/2021;BANCO OLÉ CONSIGNADO;CARTAO CONSIGNADO;PREFEITURAS;177186,47
01/11/2021;BANCO BMG;EMPRESTIMO CONSIGNADO;GOVERNOS;147939,57
01/11/2021;BANCO SANTANDER;EMPRESTIMO CONSIGNADO;UNIVERSIDADE;143219,43
01/11/2021;BANCO OLÉ CONSIGNADO;EMPRESTIMO CONSIGNADO;PM;134113,28
01/11/2021;BANCO OLÉ CONSIGNADO;EMPRESTIMO CONSIGNADO;PREVIDENCIAS;132278,02
01/11/2021;BANCO SANTANDER;EMPRESTIMO CONSIGNADO;SANEAMENTO;128390,37
01/11/2021;BANCO BMG;EMPRESTIMO CONSIGNADO;FEDERAL;127590,93
01/11/2021;BANCO SAFRA;EMPRESTIMO CONSIGNADO;SEFAZ;120752,53
01/11/2021;BANCO OLÉ CONSIGNADO;CARTAO CONSIGNADO;OUTROS;115387,61
01/11/2021;BANCO SANTANDER;EMPRESTIMO CONSIGNADO;OUTROS;112973,92
01/11/2021;BANCO PAN;EMPRESTIMO CONSIGNADO;PREVIDENCIAS;111862,61
01/11/2021;BANCO BMG;CARTAO CONSIGNADO;PREFEITURAS;95211,72
01/11/2021;BANCO SANTANDER;EMPRESTIMO CONSIGNADO;ASSEMBLEIA LEGISLATIVA;63954,35
01/11/2021;BANCO BMG;EMPRESTIMO CONSIGNADO;PM;60899,30
01/11/2021;BANCO DAYCOVAL;CARTAO CONSIGNADO;TJ;58650,00
01/11/2021;BANCO SAFRA;EMPRESTIMO CONSIGNADO;PREVIDENCIAS;56479,88
01/11/2021;BANCO CETELEM;CARTAO CONSIGNADO;INSS;45155,46
01/11/2021;BANCO BMG;CARTAO CONSIGNADO;PM;40329,25
01/11/2021;BANCO SANTANDER;EMPRESTIMO CONSIGNADO;BOMBEIROS;33838,29
01/11/2021;BANCO BMG;CARTAO CONSIGNADO;PREVIDENCIAS;32208,62
01/11/2021;BANCO DAYCOVAL;EMPRESTIMO CONSIGNADO;UNIVERSIDADE;29468,47
01/11/2021;BANCO ITAÚ CONSIGNADO;EMPRESTIMO CONSIGNADO;PREVIDENCIAS;28006,60
01/11/2021;BANCO PAN;EMPRESTIMO CONSIGNADO;PM;27983,76
01/11/2021;BANCO DAYCOVAL;CARTAO CONSIGNADO;UNIVERSIDADE;22151,00
01/11/2021;BANCO BRADESCO;EMPRESTIMO CONSIGNADO;PREFEITURAS;16288,25
01/11/2021;BANCO SANTANDER;EMPRESTIMO CONSIGNADO;PRIVADO;16044,88
01/11/2021;BANCO PAN;CARTAO CONSIGNADO;TJ;15740,00
01/11/2021;BANCO SANTANDER;EMPRESTIMO CONSIGNADO;FUNDACAO;13807,89
01/11/2021;BANCO SANTANDER;EMPRESTIMO CONSIGNADO;CAMARA DOS DEPUTADOS;12683,60
01/11/2021;BANCO PAN;EMPRESTIMO CONSIGNADO;OUTROS;12585,99
01/11/2021;BANCO OLÉ CONSIGNADO;CARTAO CONSIGNADO;TJ;12091,21
01/11/2021;BANCO PAN;CARTAO CONSIGNADO;PREVIDENCIAS;10223,99
01/11/2021;BANCO BRADESCO;EMPRESTIMO CONSIGNADO;GOVERNOS;10051,98
01/11/2021;BANCO SANTANDER;EMPRESTIMO CONSIGNADO;TRE;9427,58
01/11/2021;BANCO PAN;CARTAO CONSIGNADO;GOVERNOS;9318,72
01/11/2021;BANCO PAN;EMPRESTIMO CONSIGNADO;BOMBEIROS;7750,67
01/11/2021;BANCO ITAÚ CONSIGNADO;EMPRESTIMO CONSIGNADO;PM;6000,00
01/11/2021;BANCO SAFRA;EMPRESTIMO CONSIGNADO;UNIVERSIDADE;5082,31
01/11/2021;BANCO DAYCOVAL;CARTAO CONSIGNADO;PREVIDENCIAS;4952,00
01/11/2021;BANCO OLÉ CONSIGNADO;CARTAO CONSIGNADO;PM;3580,99
01/11/2021;BANCO BMG;EMPRESTIMO CONSIGNADO;BOMBEIROS;2510,61
01/11/2021;BANCO OLÉ CONSIGNADO;EMPRESTIMO CONSIGNADO;TJ;1999,23
01/11/2021;BANCO DAYCOVAL;CARTAO CONSIGNADO;ASSEMBLEIA LEGISLATIVA;1713,00
01/11/2021;BANCO PAN;EMPRESTIMO CONSIGNADO;NAO CATEGORIZADO;1504,46
01/11/2021;BANCO BMG;CARTAO CONSIGNADO;BOMBEIROS;1092,27
01/11/2021;BANCO BMG;CARTAO CONSIGNADO;SASSEPE;986,67
